0,,114.8131638,114.8849106,114.7442703,94.96596,87.01776123,84.94075775,89.01383972,74.68435,93.35502929700002,93.32109527499999,93.387371063
1,,113.2795715,113.3420868,113.2195435,95.07125,86.1677475,84.59641266,87.67733002,74.05262,93.35502929700002,93.32109527499999,93.387371063
2,,112.3887634,112.3739929,112.4029388,94.89489,85.63527679,84.54309845,86.68417358,73.1655,93.35502929700002,93.32109527499999,93.387371063
3,,111.0084991,110.7398911,111.2663879,94.08623,85.01277924,84.33059692,85.66777802,72.09962,93.35502929700002,93.32109527499999,93.387371063
4,,107.1725998,106.6110001,107.7117767,93.52178,83.46188354,83.2924118,83.62458038,72.78282,93.35502929700002,93.32109527499999,93.387371063
5,,104.5204391,104.217308,104.8114395,90.89746,88.7091217,88.52033997,88.89040375,72.78318,97.25595856,97.55014038,96.97332764
6,,100.6868896,100.2862701,101.0713272,88.24213,86.06030273,86.22297668,85.90397644,72.385,96.88192749,97.19909668,96.57731628
7,,98.28176117,97.59755707,98.93804932,86.63318,88.13147736,87.99286652,88.2647171,73.56987,97.44641876,97.91980743,96.9919281
8,,97.01457214,95.94831848,98.0369873,86.31707,89.89794922,89.65641022,90.13008881,75.20722,94.44821167,94.89639282,94.01808929
9,,95.90289307,94.75959015,96.99893951,86.31873,90.38321686,89.99389648,90.75730896,75.86576,90.71195984,90.85175323,90.57785034
10,,95.90843964,94.90350342,96.87174225,87.3167,91.36424255,90.67494202,92.02633667,76.68761,88.83914185,88.31674194,89.34018707
11,,96.55513,95.74906158,97.32765961,88.81425,91.42639923,90.51051331,92.30622864,76.9402,89.91242981,89.59416199,90.21766663
12,,97.52735901,96.87380981,98.15357208,90.87779,90.29644775,89.31302643,91.24099731,76.1901,91.61031342,91.03054047,92.16622925
13,,98.15091705,97.64904022,98.6317215,92.85137,89.72425079,88.75827026,90.65175629,76.55438,94.83978271,94.22058868,95.43340302
14,,98.52770996,98.23860168,98.80462646,90.77205642857143,89.98072052,89.15235138,90.77581024,74.49773071428572,91.60414886,91.63172913,91.57771301
15,,102.78258055600003,102.27832946733335,103.26606546199997,90.77205642857143,88.21797180066666,87.49992472333334,88.90768839533334,74.49773071428572,93.35502929700002,93.32109527499999,93.387371063
16,3.632159948,80.97310638,74.68911743,87.27497864,57.65405,12.98392963,11.02346039,14.9528904,22.783849999999997,33.94643021,29.60235023,38.30987167
17,5.6618716915,102.9002991,97.97103882,107.8390884,74.35688,14.13834,12.00699997,16.27857971,22.783849999999997,56.91565322928572,58.47466809285714,55.368704386428576
18,5.6618716915,115.3082886,111.0419235,119.5798569,81.83963,15.08487034,12.61281013,17.56922913,22.783849999999997,38.66096115,35.40185928,41.93265152
19,5.192900181,122.9431534,119.7990265,126.0880203,92.38812,31.994254794285716,30.409977232142857,33.58855165785714,22.783849999999997,41.65348816,38.65555954,44.66130829
20,6.171949863,131.5227356,129.3699188,133.6737518,90.49009,20.12478065,16.86161995,23.40531921,13.09097,48.35905838,46.69729996,50.0250206
21,6.775249958,137.170105,136.3874054,137.9514008,95.37413,23.29063034,19.45406914,27.14669037,15.17589,51.54841995,50.3758316,52.72304153
22,6.319250107,140.8289032,141.2947845,140.3641663,84.97288875,26.12249947,22.14746094,30.11655998,16.88675,56.37577057,56.40348816,56.34801102
23,6.167860031,139.1704254,140.2646484,138.0801239,84.97288875,28.71599007,24.85687065,32.59341812,18.42151,62.99792099,64.5491333,61.44678116
24,5.995359898,136.6323242,137.9514465,135.3191528,84.97288875,33.41146851,29.9406395,36.897789,21.40103,70.719841,74.14279175,67.30024719
25,6.784520149,134.2994843,136.4719849,132.1383514,84.97288875,39.4112587,36.77585983,42.05691147,25.95054,69.56655884,74.30271912,64.83944702
26,6.370540142,130.9034271,132.8154602,129.0025635,84.97288875,44.34693146,42.89833832,45.7998085,28.89895,64.53968048,69.50148773,59.59252167
27,4.691999912,128.0420532,129.4978027,126.5957108,84.97288875,47.47816849,47.35601044,47.60054016,32.18514,67.67450714,73.10591125,62.26440048
28,4.762020111,123.8596191,124.7843781,122.9412308,94.87551,49.25442886,50.43093109,48.0775795,28.30495,68.37870026,73.53195953,63.24760818
29,5.078649998,121.4215622,122.178421,120.6704865,92.8047,48.46501923,51.08967972,45.84183884,27.52277,63.02138901,67.89185333,58.17401123
30,5.6618716915,118.9602432,119.8396225,118.0884628,84.97288875,45.09125137,48.28493118,41.90256882,22.783849999999997,59.37641907,64.48310852,54.29693985
31,5.6618716915,124.32904866533333,123.62379861666666,125.04048970933333,84.97288875,31.994254794285716,30.409977232142857,33.58855165785714,22.783849999999997,56.91565322928572,58.47466809285714,55.368704386428576
32,4.765880108,97.36457062,96.93871307,97.77118683,99.61709166666667,101.3911896,100.2343826,102.4870605,94.3504,,,
33,4.9362350305,98.88063049,98.50982666,99.23444366,99.61709166666667,101.7282486,100.6695023,102.7323608,94.3504,,,
34,4.766409874,98.96647644,98.72110748,99.20018768,99.61709166666667,101.9034882,100.7483673,103.0018997,94.3504,,,
35,4.62612009,98.01331329,97.92086029,98.10118103,99.61709166666667,102.3444366,101.104248,103.5259323,94.3504,,,
36,4.840579987,99.00879669,99.08512878,98.93639374,99.61709166666667,102.7344437,101.5036087,103.9080811,94.3504,,,
37,5.356369972,98.64160156,98.90505981,98.39224243,99.61709166666667,102.3984833,101.1566925,103.5829773,94.3504,,,
38,5.262050152,98.1893692,98.54882813,97.84992981,99.61709166666667,103.3489609,102.2668762,104.3807678,94.3504,,,
39,4.9362350305,99.51828003,100.0669785,99.0009079,99.45167,109.9874878,109.8560715,110.1125031,92.14326,,,
40,4.9362350305,100.3407135,100.9137268,99.80014801,99.43231,109.4859924,109.6153183,109.363327,91.46145,,,
41,4.9362350305,101.5366592,102.1586838,100.9486923,99.39113,109.3330994,109.6512222,109.0323029,90.95273,,,
42,4.9362350305,102.4850769,102.907959,102.0841522,99.58907,110.3565292,110.8576202,109.8839493,92.4135,,,
