35,Mexico,North America,North America,Mexico City,MXN,43.11,8126104,10.936,190,51.80978675,3601032,91.91651195,24.6,22.1,4.254441289,87.66207066,72.89999999999999
36,Mexico,North America,North America,Mexico City,MXN,43.057,8397661,10.519,200,51.77533385,3723694,90.66561287,25.4,22.150000000000002,4.177216742,86.48839613,72.89999999999999
37,Mexico,North America,North America,Mexico City,MXN,42.919,8675606,10.113,220,51.7486529,3842129,89.7575691,25.4,22.1,4.100401974,85.65716713,75.2
38,Mexico,North America,North America,Mexico City,MXN,42.682,8958406,9.728,230,51.7475804,3943624,89.79058518,25.4,22.150000000000002,4.057304922,85.73328026,72.89999999999999
39,Mexico,North America,North America,Mexico City,MXN,42.35,9245992,9.373,250,51.75149668,4042457,89.95376678,25.4,22.150000000000002,4.010152243,85.94361454,72.89999999999999
40,Mexico,North America,North America,Mexico City,MXN,41.933,9540302,9.052,260,51.75706009,4140069,90.23472707,25.4,22.150000000000002,3.974224609,86.26050246,72.89999999999999
41,Mexico,North America,North America,Mexico City,MXN,41.44,9844301,8.767,260,51.76139565,4239621,90.57073454,25.4,22.150000000000002,3.968372885,86.60236166,72.89999999999999
42,Mexico,North America,North America,Mexico City,MXN,40.883,10160034,8.517,260,51.72802017,4370030,90.89992856,25.4,22.150000000000002,4.000974789,86.89895377,72.89999999999999
43,Mexico,North America,North America,Mexico City,MXN,40.278,10488002,8.3,260,51.69815523,4508039,91.19375026,26.1,22.8,4.082554558,87.1111957,72.89999999999999
44,Mexico,North America,North America,Mexico City,MXN,39.646,10827010,8.106,260,51.67517542,4654229,91.35920407,25.4,22.150000000000002,4.184571411,87.17463265,83.5
45,Mexico,North America,North America,Mexico City,MXN,39.008,11175379,7.929,250,51.66120937,4808244,91.38249684,25.4,22.150000000000002,4.300248832,87.08224801,72.89999999999999
46,Mexico,North America,North America,Mexico City,MXN,38.377,11530577,7.766,240,51.65892761,4969385,91.25120127,25.4,22.150000000000002,4.421911215,86.82929006,72.89999999999999
47,Mexico,North America,North America,Mexico City,MXN,38.377,11890781,7.766,230,51.63141352,5089758,90.95652981,25.4,22.150000000000002,4.545028976,86.41150083,72.89999999999999
48,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,49.325,10096630,16.636,470,43.20706277,3421436,107.6489463,24.8,18.55,5.598870177,102.0500761,13.85
49,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,48.848,10457122,16.295,530,43.01747077,3513870,107.751172,24.8,18.55,5.553469525,102.1977024,13.85
50,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,48.327,10818031,15.909,630,42.82803236,3609400,107.5334949,24.8,18.55,5.495248402,102.0382464,13.85
51,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,47.772,11183589,15.489,700,42.63879303,3709120,107.0344317,24.8,18.55,5.425227623,101.609204,13.85
52,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,47.194,11560142,15.047,830,42.44591585,3814334,106.3128635,24.3,18.3,5.341973619,100.9708899,13.85
53,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,46.603,11952134,14.598,910,42.2490351,3925808,105.4286031,24.8,18.2,5.247531645,100.1810715,15.7
54,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,46.01,12360986,14.161,890,42.06398991,4034855,104.9365543,24.8,18.55,5.18758157,99.74897275,13.85
55,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,45.42,12784748,13.752,960,41.87319747,4151116,104.2017026,24.8,18.55,5.112458498,99.08924405,13.85
56,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,44.841,13220433,13.38,970,41.67968644,4272988,103.2924455,24.8,18.55,5.034337153,98.25810837,13.85
57,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,44.276,13663562,13.053,980,41.48478833,4398728,102.261182,25.4,18.9,4.967044907,97.29413707,13.85
58,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,43.73,14110971,12.77,880,41.29012735,4527305,101.1318626,24.7,18.8,4.917086209,96.21477637,12.0
59,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,43.201,14561658,12.527,730,41.10371836,4649302,100.3706986,24.8,18.55,4.916806779,95.45389185,13.85
60,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,42.683,15016761,12.309,640,40.91599613,4774387,99.47057168,24.8,18.55,4.920374549,94.55019713,13.85
61,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,42.172,15477727,12.104,680,40.72631217,4902823,98.43954635,24.8,18.55,4.922331176,93.51721517,13.85
62,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,41.665,15946882,11.907,700,40.8457224,5074502,97.28763679,24.8,18.55,4.915699026,92.37193776,13.85
63,Burundi,Africa,Sub-Saharan Africa,Gitega,BIF,41.665,16425859,11.907,630,40.40445253,5085739,96.03567961,24.8,18.55,4.898105565,91.13757405,13.85
64,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,51.82,13624474,14.296,330,44.67979883,5489830,106.7642369,24.7,17.366666666666664,5.0516923,101.7125446,47.85
65,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,51.428,14143969,13.683,360,44.55911937,5670231,108.1052493,25.1,17.7,5.110272188,102.9949772,31.8
66,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,51.029,14685404,13.073,380,44.44279632,5865243,109.1158182,24.7,17.366666666666664,5.16291861,103.9528996,47.85
67,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,50.625,15250913,12.477,440,44.33202099,6074652,109.8632874,24.7,17.366666666666664,5.20871548,104.6545719,47.85
68,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,50.217,15843131,11.901,480,44.23056834,6298974,110.3839133,24.7,17.366666666666664,5.245943175,105.1379701,47.85
69,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,49.802,16464025,11.353,520,44.13856037,6538897,110.7010881,24.7,17.366666666666664,5.274391551,105.4266966,47.85
70,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,49.374,17114770,10.838,520,44.03186588,6780796,111.411299,24.7,17.366666666666664,5.332268542,106.0790305,47.85
71,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,48.929,17795209,10.359,550,43.63686082,6875105,111.8027937,25.0,17.2,5.376573684,106.4262201,63.9
72,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,48.466,18504287,9.916,570,43.26396174,6964138,111.9387444,24.7,17.366666666666664,5.409966373,106.528778,47.85
73,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,47.988,19240182,9.511,590,42.92280718,7044269,111.8628181,24.7,17.366666666666664,5.434009651,106.4288085,47.85
74,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,47.502,20001663,9.145,560,42.87075072,7331894,111.5987634,24.0,17.2,5.449643311,106.1491201,47.85
75,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,47.017,20788789,8.82,530,42.81577325,7621537,111.6027239,24.7,17.366666666666664,5.468421976,106.134302,47.85
76,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,46.54,21602388,8.529,520,42.77562483,7928658,111.3434055,24.7,17.366666666666664,5.475400146,105.8680054,47.85
77,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,46.079,22442831,8.268,570,42.74806515,8252570,110.8785121,24.7,17.366666666666664,5.472312061,105.4062,47.85
78,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,45.637,23310719,8.033,590,42.729915,8592795,110.2557726,24.7,17.366666666666664,5.459734736,104.7960379,47.85
79,Chad,Africa,Sub-Saharan Africa,N'Djamena,XAF,45.637,24206636,8.033,550,42.68269718,8868172,109.5032853,24.7,17.366666666666664,5.438902005,104.0643833,47.85
80,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,27.604,9232301,8.306,1020,43.4042291,4252111,72.22327931,25.950000000000003,23.599999999999998,9.660437208,62.5628421,83.9
81,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,27.049,9395449,8.12,1110,43.65503181,4371661,71.56335041,25.950000000000003,23.599999999999998,9.774023793,61.78932662,83.9
82,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,26.508,9558438,7.941,1220,42.84694004,4420346,70.8126417,25.950000000000003,23.599999999999998,9.895849808,60.91679189,83.9
83,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,25.985,9721457,7.769,1480,43.24394793,4518001,70.00478985,25.3,22.7,10.02496702,59.97982283,75.9
84,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,25.486,9884790,7.604,1620,43.47132303,4641844,69.1824063,25.950000000000003,23.599999999999998,10.15964928,59.02275701,83.9
85,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,25.008,10048597,7.448,1780,43.26411226,4742968,68.36909652,25.950000000000003,23.599999999999998,10.29941213,58.06968439,83.9
86,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,24.548,10212951,7.304,2000,43.06167296,4846370,67.5526014,25.950000000000003,23.599999999999998,10.45989005,57.09271135,83.9
87,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,24.1,10377677,7.175,2250,42.10476062,4723397,66.77544317,26.6,24.1,10.62050978,56.15493339,83.9
88,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,23.661,10542375,7.062,2590,42.51628696,4875374,66.00894798,25.950000000000003,23.599999999999998,10.78161577,55.22733221,83.9
89,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,23.233,10706517,6.966,2830,42.97142539,5131268,65.21074463,25.950000000000003,23.599999999999998,10.94277759,54.26796704,83.9
90,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,22.821,10869732,6.89,2960,40.83018101,4928636,64.36850543,25.950000000000003,23.599999999999998,11.10496163,53.2635438,83.9
91,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,22.433,11031822,6.834,3040,42.41115795,5054335,63.62346658,25.950000000000003,24.0,11.29104576,52.33242082,91.9
92,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,22.076,11192853,6.795,3090,43.23818397,5259275,62.81472581,25.950000000000003,23.599999999999998,11.47173033,51.34299548,83.9
93,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,21.75,11353140,6.772,3370,44.44759866,5618578,61.9839616,25.950000000000003,23.599999999999998,11.64980335,50.33415825,83.9
94,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,21.455,11513102,6.762,3520,43.14018531,5645342,61.19645267,25.950000000000003,23.599999999999998,11.82961183,49.36684084,83.9
95,Niger,Africa,Sub-Saharan Africa,Niamey,XOF,21.455,11673029,6.762,3180,42.62004277,5251670,60.48828849,25.950000000000003,23.599999999999998,12.01609251,48.47219599,83.9
96,Bolivia,South America,South America,"Sucre, La Paz",BOB,21.765,226289468,7.203,1220,35.85535187,102184327,53.09722662,27.0,23.4,7.349838357,45.74738827,68.0
97,Bolivia,South America,South America,"Sucre, La Paz",BOB,21.624,229318262,7.087,1380,35.87952388,103776784,52.41429881,26.674999999999997,22.439999999999998,7.419867701,44.99443111,68.0
98,Bolivia,South America,South America,"Sucre, La Paz",BOB,21.448,232374239,6.965,1600,37.6595526,108893086,51.89208513,26.9,22.3,7.471346931,44.4207382,50.6
99,Bolivia,South America,South America,"Sucre, La Paz",BOB,21.251,235469755,6.849,1940,37.96629475,110890081,51.50823689,26.674999999999997,22.439999999999998,7.503345304,44.00489158,68.0
100,Bolivia,South America,South America,"Sucre, La Paz",BOB,21.034,238620554,6.744,2150,38.07143827,112039660,51.24070457,26.674999999999997,22.439999999999998,7.512703885,43.72800068,68.0
101,Bolivia,South America,South America,"Sucre, La Paz",BOB,20.795,241834226,6.653,2530,38.26431151,114596174,51.03599149,25.7,22.3,7.495182646,43.54080885,68.0
102,Bolivia,South America,South America,"Sucre, La Paz",BOB,20.526,245115988,6.579,3010,38.0750914,117225410,50.53060111,26.674999999999997,22.439999999999998,7.592962228,42.93763888,68.0
103,Bolivia,South America,South America,"Sucre, La Paz",BOB,20.225,248451714,6.518,3580,38.15838599,120144188,50.13284596,26.674999999999997,21.8,7.683148994,42.44969696,66.6
104,Bolivia,South America,South America,"Sucre, La Paz",BOB,19.893,251805314,6.471,3730,37.95528746,120972115,49.76774148,26.674999999999997,22.439999999999998,7.776064314,41.99167717,68.5
105,Bolivia,South America,South America,"Sucre, La Paz",BOB,19.537,255128076,6.437,3620,37.97537247,122770335,49.35723888,26.674999999999997,22.439999999999998,7.883944505,41.47329438,68.0
106,Bolivia,South America,South America,"Sucre, La Paz",BOB,19.165,258383257,6.419,3430,38.09475758,124807236,48.88575617,26.674999999999997,22.439999999999998,8.015168085,40.87058808,68.0
107,Bolivia,South America,South America,"Sucre, La Paz",BOB,18.79,261556386,6.418,3400,38.37367755,126206202,48.71440741,26.674999999999997,22.439999999999998,8.215483809,40.49892361,72.5
108,Bolivia,South America,South America,"Sucre, La Paz",BOB,18.422,264650969,6.433,3530,38.89711405,129127477,48.36101841,27.1,22.4,8.429796232,39.93122218,77.9
109,Bolivia,South America,South America,"Sucre, La Paz",BOB,18.072,267670549,6.465,3840,39.20926269,133000453,47.94729696,26.674999999999997,22.439999999999998,8.665518008,39.28177895,71.9
110,Bolivia,South America,South America,"Sucre, La Paz",BOB,17.746,270625567,6.51,4050,39.49137679,136202238,47.63508295,26.674999999999997,22.439999999999998,8.932369417,38.70271354,68.0
111,Bolivia,South America,South America,"Sucre, La Paz",BOB,17.746,273523621,6.51,3870,39.42757264,136459585,47.48940519,26.674999999999997,22.439999999999998,9.236543539,38.25286165,68.0
112,Philippines,Asia,Asia,Manila,PHP,27.372,86326251,5.469,1380,38.67022677,33464924,68.20944464,27.066666666666663,23.78,5.873465229,62.33597941,91.0
113,Philippines,Asia,Asia,Manila,PHP,26.823,87888675,5.478,1490,38.85503819,34249911,67.13285754,27.066666666666663,23.78,6.042159723,61.09069782,91.0
114,Philippines,Asia,Asia,Manila,PHP,26.307,89405482,5.497,1720,38.89894313,35058171,65.92223434,27.066666666666663,23.78,6.206894529,59.71533982,91.0
115,Philippines,Asia,Asia,Manila,PHP,25.841,90901967,5.529,2010,38.51859573,35888907,64.52229794,27.066666666666663,23.3,6.361338712,58.16095923,91.0
116,Philippines,Asia,Asia,Manila,PHP,25.422,92414161,5.572,2170,38.89964231,37096210,63.03035492,27.066666666666663,23.78,6.514393304,56.51596161,91.0
117,Philippines,Asia,Asia,Manila,PHP,25.024,93966784,5.623,2370,39.10078401,38102681,61.62510152,26.9,24.2,6.686499573,54.93860195,90.2
118,Philippines,Asia,Asia,Manila,PHP,24.602,95570049,5.674,2520,39.26218179,39471864,60.90050259,27.066666666666663,23.78,6.788240063,54.11226253,91.0
119,Philippines,Asia,Asia,Manila,PHP,24.12,97212639,5.719,2860,39.2232049,40032101,60.24605318,27.066666666666663,23.78,6.899756115,53.34629707,91.0
120,Philippines,Asia,Asia,Manila,PHP,23.562,98871558,5.754,3160,39.35224546,40722802,59.67033464,27.066666666666663,23.4,7.020904211,52.64943043,91.0
121,Philippines,Asia,Asia,Manila,PHP,22.935,100513137,5.78,3330,39.55217847,42086989,59.09363146,27.066666666666663,23.78,7.151181955,51.9424495,91.0
122,Philippines,Asia,Asia,Manila,PHP,22.273,102113206,5.798,3380,39.7017401,42464441,58.43867936,27.2,24.6,7.291573409,51.14710595,91.0
123,Philippines,Asia,Asia,Manila,PHP,21.623,103663812,5.815,3450,39.22201888,43465682,57.93943993,27.066666666666663,23.78,7.522589453,50.41685048,91.0
124,Philippines,Asia,Asia,Manila,PHP,21.036,105172921,5.839,3530,38.18776605,42626395,57.24532765,27.1,23.4,7.763354164,49.48197349,91.8
125,Philippines,Asia,Asia,Manila,PHP,20.546,106651394,5.873,3710,38.70798103,43426313,56.45928622,27.066666666666663,23.78,8.014734531,48.44455169,91.0
126,Philippines,Asia,Asia,Manila,PHP,20.166,108116622,5.92,3850,39.28565641,44679340,55.74110899,27.066666666666663,23.78,8.277633596,47.46347539,91.0
127,Philippines,Asia,Asia,Manila,PHP,20.166,109581085,5.92,3430,39.1012192,41971346,55.16945504,27.066666666666663,23.78,8.552394618,46.61706042,91.0
128,Indonesia,Asia,Asia,Jakarta,IDR,21.741,106005199,4.792,8050,35.53124552,42869547,59.90324307,25.88571428571429,23.285714285714285,8.994514517,50.90872855,94.2
129,Indonesia,Asia,Asia,Jakarta,IDR,21.343,107560155,4.869,8690,36.08433161,44352857,59.07172965,25.88571428571429,23.285714285714285,9.086742062,49.98498759,94.2
130,Indonesia,Asia,Asia,Jakarta,IDR,20.973,109170503,4.961,9250,36.37416581,45304973,58.13095805,25.88571428571429,23.285714285714285,9.190034426,48.94092362,94.2
131,Indonesia,Asia,Asia,Jakarta,IDR,20.635,110815272,5.06,9780,36.36195018,46199021,57.14931404,25.88571428571429,23.285714285714285,9.302202601,47.84711144,94.2
132,Indonesia,Asia,Asia,Jakarta,IDR,20.327,112463886,5.163,8820,36.87874881,47176107,56.22262413,26.6,24.2,9.420483543,46.80214059,93.4
133,Indonesia,Asia,Asia,Jakarta,IDR,20.042,114092961,5.266,9040,36.82106365,47982609,55.40225386,25.5,23.0,9.546642955,45.8556109,94.2
134,Indonesia,Asia,Asia,Jakarta,IDR,19.766,115695468,5.369,9310,37.0622565,49035908,54.61010188,25.88571428571429,23.285714285714285,9.654172701,44.95592918,94.2
135,Indonesia,Asia,Asia,Jakarta,IDR,19.488,117274156,5.471,10050,37.50917935,50512846,53.9484804,25.88571428571429,23.285714285714285,9.765558964,44.18292144,94.2
136,Indonesia,Asia,Asia,Jakarta,IDR,19.198,118827158,5.572,10270,37.62525005,51318641,53.38531012,25.88571428571429,23.285714285714285,9.892985016,43.4923251,94.2
137,Indonesia,Asia,Asia,Jakarta,IDR,18.892,120355137,5.67,10500,37.25366204,51780845,52.8612318,25.5,23.0,10.0503106,42.81092121,94.2
138,Indonesia,Asia,Asia,Jakarta,IDR,18.573,121858251,5.763,10160,37.49982222,52732562,52.3477207,25.9,23.2,10.24495242,42.10276828,95.0
139,Indonesia,Asia,Asia,Jakarta,IDR,18.245,123333379,5.851,9390,37.60167967,53507498,51.9253744,25.9,23.2,10.44231738,41.48305702,94.2
140,Indonesia,Asia,Asia,Jakarta,IDR,17.918,124777326,5.933,8920,37.3923288,54096291,51.46924186,25.88571428571429,23.285714285714285,10.6646015,40.80464036,94.2
141,Indonesia,Asia,Asia,Jakarta,IDR,17.602,126190782,6.01,9180,37.71694562,55190039,51.01299485,25.9,23.2,10.90870355,40.1042913,94.2
142,Indonesia,Asia,Asia,Jakarta,IDR,17.297,127575529,6.082,9470,38.43918557,56596004,50.60644416,25.9,23.2,11.16996881,39.43647534,94.2
143,Indonesia,Asia,Asia,Jakarta,IDR,17.297,128932753,6.082,8480,38.11371726,53080123,50.27056808,25.88571428571429,23.285714285714285,11.44776791,38.82280017,94.2
